0;-;713102406033211392;cs;Thu Mar 24 21:37:17 CET 2016;Život je někdy fajn #nafiguru #milaneee #chalka #onionrings #eatclean #healthyfood @ U Hlaváčků,,,,,,
0;-;713102592235159552;cs;Thu Mar 24 21:38:01 CET 2016;#CZESCO Běhání dobrý,účesy taky dobrý,zkusite taky hrát fotbal?,,,,
0;-;713102625076592640;cs;Thu Mar 24 21:38:09 CET 2016;Kulaťák má šanci,,,,,,
0;-;713102361221283840;cs;Thu Mar 24 21:37:06 CET 2016;dodatečně všechno nejlepší 💜 💚 @_llamacorn,,,,,,
0;-;713102802562592769;cs;Thu Mar 24 21:38:51 CET 2016;Neprodává někdo z Vás černý iPad mini 3 64GB? ...nutně bych ho potřeboval,díky :(,,,,,
0;-;713102963183587328;cs;Thu Mar 24 21:39:29 CET 2016;Nehledě na skóre je to parádní fotbal! #czevssco,,,,,,
0;-;713103000777203712;cs;Thu Mar 24 21:39:38 CET 2016;@Pietro_70 Taky to nechápu.,,,,,,
0;-;713103080020164608;cs;Thu Mar 24 21:39:57 CET 2016;A stejně jsem se ten měsíc a půl měla krásně. Ale už definitivně uzavřená kapitola. Hezký vzpomínky zůstanou.,,,,,,
1;sp;"713103095375507456;cs;Thu Mar 24 21:40:01 CET 2016;""Patera ho zastavil a můžeme jít dopředu ve třech ... MORAVEC",DAVID MORAVEC... GOOOOOOOOL!!! GOOOL,GOOOL!!...,,,,
0;-;713103099519496193;cs;Thu Mar 24 21:40:02 CET 2016;@tombed1 Když nepropadl,musel být mimořádně nadaný..:-),,,,,
0;-;713103195040522240;cs;Thu Mar 24 21:40:25 CET 2016;Může mi prosím někdo z vás říci,co je tohle za trotla?!,,,,,
0;-;713103332978597888;cs;Thu Mar 24 21:40:58 CET 2016;RT @moolker: iPhone SE killer feature? Jak je malý,není tolik použitelný,člověk do něj furt nečučí a víc kouká na svět kolem :),,,,
1;po;713103391807766528;cs;Thu Mar 24 21:41:12 CET 2016;Maďarská vláda odsouhlasila balíček protiteroristických zákonů: Maďarská vláda dala ve středu zelenou balíčku protiteroristických zákonů.…,,,,,,
0;-;713103395960274944;cs;Thu Mar 24 21:41:13 CET 2016;Všichni si dejme Clavin,ať se to gólově zvedne… Rohatej debil se na nás směje při každém přenosu… #CZESCO #bezclavinuanijedenporad,,,,,
1;ku;713103395972784128;cs;Thu Mar 24 21:41:13 CET 2016;Orloj,socha Jošta i Špilberk v Brně zezelenaly. Může za to pivovar: Tisíce lidí ve čtvrtek v brněnských podnicích… #Brno_Brno_Zprávy,,,,,
0;-;713103398313279488;cs;Thu Mar 24 21:41:13 CET 2016;Zelené pivo. Zelený čtvrtek. Zelený ubrus. Polity mobil. Mokré cigarety. Ztracené klíče. Prázdná peněženka. Sakra :),,,,,,
1;sp;713103400687173633;cs;Thu Mar 24 21:41:14 CET 2016;Hokejisté CSKA znovu porazili obhájce Gagarinova poháru Petrohrad: I ve druhém utkání semifinále play-off… #Hokej_Evropské_ligy,,,,,,
0;-;713103404441018368;cs;Thu Mar 24 21:41:15 CET 2016;Boleslavský hrdina Hyka: Postup jsme chtěli urvat pro Vejbu: Prvním gólem div že neprotrhnul síť v bráně,tím… #Hokej_Extraliga_hokejová,,,,,
0;-;713103441585967104;cs;Thu Mar 24 21:41:23 CET 2016;@Vasek_Pilny @MountfieldHK A Vantuch to nezabalil? Takový magor by nikomu nechyběl.,,,,,,
1;sp;713103441720123392;cs;Thu Mar 24 21:41:23 CET 2016;Hradecká legenda se loučí... Jarda #Kudrna oznámil po utkání konec své dlouhé a úspěšné kariéry. JARDO,DĚKUJEME!,,,,,
0;-;713103442198282241;cs;Thu Mar 24 21:41:24 CET 2016;Nahoda? Nemyslim si. Čapí dobrodružství - #capihnizdo #premiere,,,,,,
1;po;713103511379005440;cs;Thu Mar 24 21:41:40 CET 2016;ČR a Francie podle Sobotky odmítají přerozdělování uprchlíků: Česko a Francie nesouhlasí s trvalým přerozdělováním uprchlíků mezi členské…,,,,,,
1;po;713103512490487808;cs;Thu Mar 24 21:41:40 CET 2016;Jeden den hejtmanem bude Adam Mitrenga. Michal Hašek jej provede po kraji: Adam Mitrenga je novým hejtmanem Jihomoravského kraje. Tedy…,,,,,,
0;-;"713103513002381312;cs;Thu Mar 24 21:41:40 CET 2016;""Dnes je to klasická ukázka fotbalu - naši hrají dobře",mají hru pod kontrolou,"ale prohrávají."" #gratulujeme",,,,
0;-;713103534233923584;cs;Thu Mar 24 21:41:46 CET 2016;RT @veselovskyma: Takze ja jsem se v mladi sebezotrocil! Paneboze,kde se bere ta snaha linkovat ostatnim zivot? #cojevamdotoho #sakra http…,,,,,
0;-;713102972914413568;cs;Thu Mar 24 21:39:32 CET 2016;RT @telh_cz: Takhle vypadají semifinálové dvojice play-off #TELH. Souboje nejlepších čtyřech načne úterní #SPAvPLZ!,,,,,,
0;-;713103328989876224;cs;Thu Mar 24 21:40:57 CET 2016;GoldMail.cz - Jedněm šetří,druhým vydělává,,,,,
0;-;713103476050567169;cs;Thu Mar 24 21:41:32 CET 2016;RT @tenDivnej: Mít v práci bazén,solárko,saunu a fitko....to se někdo má :),,,,
0;-;713102959475875841;cs;Thu Mar 24 21:39:29 CET 2016;Nový hit internetu...,,,,,,
0;-;713102901204422656;cs;Thu Mar 24 21:39:15 CET 2016;@diametrozkaa jdi radši střílet ze spaní 😃,,,,,,
0;-;713103396027412480;cs;Thu Mar 24 21:41:13 CET 2016;Trochu opožděně blahopřeji k 80. narozeninám Jiřímu Grygarovi. Tedy mnoho zdraví a úspěchů v životě i práci.,,,,,,
0;-;713103102795186178;cs;Thu Mar 24 21:40:03 CET 2016;@TMobile_Podpora Paráda,díky moc! Hezký zbytek dne nebo noci i vám :-),,,,,
0;-;713103555725537280;cs;Thu Mar 24 21:41:51 CET 2016;PETR #ČÁSLAVA burcuje před #PCEvKVA: „Je to jen o nás. Jdeme to oddřít a prostě vyhrát!“  →,,,,,,
0;-;713103563480821761;cs;Thu Mar 24 21:41:53 CET 2016;RT @lukashanusek: Nik Collection od teď zdarma! #fotocz,,,,,,
0;-;713103617318891520;cs;Thu Mar 24 21:42:05 CET 2016;@kucera02 Přesně tááák!,,,,,,
0;-;713103625250275329;cs;Thu Mar 24 21:42:07 CET 2016;Přidal(a) jsem do alba „Zelené pivo 24.3.2016 Kladno“ na Facebooku fotky (10),,,,,,
0;-;"713103659232534530;cs;Thu Mar 24 21:42:15 CET 2016;@Posledniskaut @VeraKobalia Prostě taková vládní ""bývalka"". Tak to na tom nebude asi špatně. Soudě podle našich zkušeností.",,,,,,
0;-;713103664672587776;cs;Thu Mar 24 21:42:17 CET 2016;RT @MichalLangmajer: $1 co ušetříte ve výzkumu vás stojí $10 v designu a $100 ve vývoji. #ux,,,,,,
0;-;713103721446645760;cs;Thu Mar 24 21:42:30 CET 2016;Dobrou noc,můj čaroději,slyš svou vílu,slyš,jak štká. Slyš,jak pláče v beznaději,noc jí truchloroušku tká....
0;-;713103749313593344;cs;Thu Mar 24 21:42:37 CET 2016;RT @pachollini: Kamarádka dnes nechala ve vlaku do Prahy v Kralupech MacBook Air. Kdybyste se vám o něm něco doneslo,dejte prosím vědět. D…,,,,,
1;po;713103937000316928;cs;Thu Mar 24 21:43:22 CET 2016;@pavelkout @fnemecek69 @IlonaJaniov @RadekNohl Psali cosi o tom,že Vít Bárta formuje široké uskupení,ne? :-),,,,
0;-;713103937033867265;cs;Thu Mar 24 21:43:22 CET 2016;-Já jsem Jebal,s manželkou,dcerou,synem a psem. -Mně je u prd,co jste kdo s kým. Zapíšu vás tu jako jednu zkurvenou rodinu. @Glogl_com,,
0;-;713103958701686784;cs;Thu Mar 24 21:43:27 CET 2016;@petr_sveceny to už snad smí až po desáté hodině?,,,,,,
1;po;713103959523610624;cs;Thu Mar 24 21:43:27 CET 2016;Proměnlivější počasí a střídající se teploty k přelomu března a dubna patří. Přesně takové počasí nás čeká v...,,,,,,
0;-;713104021918232576;cs;Thu Mar 24 21:43:42 CET 2016;Kdo postoupí do finále @telh_cz?,,,,,,
0;-;713104051806867456;cs;Thu Mar 24 21:43:49 CET 2016;Pořad bude možné přehrát do 29. 3. 2016.,,,,,,
1;sp;713104071016779777;cs;Thu Mar 24 21:43:54 CET 2016;Chudák @davidkozohorsky. Jistotu toho,kdo prohrál souboj před naším gólem,mu nedal ani Kadeřábek. Ale otázka to byla výživná! #CZESCO,,,,
